Date,"Bayer
Close Price","BMW
Close Price","Siemens
Close Price"
2005/2/25,26.6,32.34,57.8414
2005/2/24,26.32,32.15,57.2503
2005/2/23,26,32.23,57.6476
2005/2/22,26.4,32.3,57.7832
2005/2/21,26.79,32.7,58.355
2005/2/18,26.75,32.62,58.1515
2005/2/17,26.42,32.71,58.3065
2005/2/16,26.03,32.65,58.8976
2005/2/15,26.32,32.95,59.324
2005/2/14,26.46,32.99,59.3046
2005/2/11,26.35,33.2,59.4984
2005/2/10,26.05,33.17,58.6554
2005/2/9,25.61,32.98,58.6651
2005/2/8,25.39,33.2,58.5294
2005/2/7,25.43,33.24,58.8201
2005/2/4,25.1,32.87,58.3162
2005/2/3,24.47,32.7,57.7639
2005/2/2,24.58,32.6,58.9364
2005/2/1,24.74,32.77,59.45
2005/1/31,24.39,32.17,58.9558
2005/1/28,24.94,32.04,59.4984
2005/1/27,24.71,32.32,61.6303
2005/1/26,24.95,32.24,59.886
2005/1/25,24.95,32.88,59.9345
2005/1/24,24.87,32.56,59.2271
2005/1/21,24.95,32.52,59.1302
2005/1/20,24.41,32.78,59.6729
2005/1/19,24.46,32.98,60.0314
2005/1/18,24.53,33.33,60.0605
2005/1/17,24.4,33.67,59.6729
2005/1/14,23.81,33.83,59.1108
2005/1/13,23.59,33.42,59.1883
2005/1/12,23.51,33.85,59.4984
2005/1/11,23.9,34.12,59.9636
2005/1/10,24.13,34.5,60.5934
2005/1/7,24.05,34.6,60.6516
2005/1/6,24.12,34.71,60.3415
2005/1/5,24.11,34.54,59.7794
2005/1/4,24.74,34.42,60.6613
2005/1/3,25.1,33.75,61.0004
2004/12/31,24.94,33.2,60.4481
2004/12/30,24.94,33.2,60.4481
2004/12/29,24.89,33.2,60.3124
2004/12/28,25.02,33.31,60.6031
2004/12/27,25.01,33.18,60.0702
2004/12/24,25.25,33.26,60.2058
2004/12/23,25.25,33.26,60.2058
2004/12/22,25.29,33.34,60.1283
2004/12/21,25.15,32.79,59.9345
2004/12/20,25.2,32.67,59.6244
2004/12/17,24.95,32.44,59.45
2004/12/16,25.44,32.9,60.0702
2004/12/15,25.3,32.8,60.0702
2004/12/14,25.11,33,60.5644
2004/12/13,24.77,32.7,60.2833
2004/12/10,24.37,32.6,59.731
2004/12/9,24.22,32.57,59.3046
2004/12/8,24.5,32.8,60.0702
2004/12/7,24.48,32.03,60.419
2004/12/6,24.48,31.94,60.2058
2004/12/3,24.39,32.1,60.5062
2004/12/2,24.54,32.41,60.1671
2004/12/1,24.4,31.95,59.6147
2004/11/30,23.84,31.78,58.384
2004/11/29,23.95,32.1,58.8298
2004/11/26,24.11,31.84,58.7329
2004/11/25,24.22,31.9,58.9461
2004/11/24,23.67,31.8,58.6844
2004/11/23,23.75,31.81,58.8104
2004/11/22,23.95,32.21,58.7038
2004/11/19,24.06,32.35,58.8686
2004/11/18,24.42,32.37,59.45
2004/11/17,24.3,32.36,59.6438
2004/11/16,23.87,32.49,58.4034
2004/11/15,24.01,32.76,58.8298
2004/11/12,24.05,32.89,58.9073
2004/11/11,23.93,33.25,58.4325
2004/11/10,23.26,32.78,58.6748
2004/11/9,23.13,32.55,58.5682
2004/11/8,23.15,32.57,58.917
2004/11/5,23.22,32.35,58.7232
2004/11/4,23.03,32.4,58.0352
2004/11/3,22.94,33.01,57.948
2004/11/2,22.85,33.8,57.7639
2004/11/1,22.54,33.73,57.3181
2004/10/29,22.21,33.15,56.5429
2004/10/28,22.3,33.69,57.0855
2004/10/27,22.01,33.28,56.6398
2004/10/26,21.74,32.72,55.8161
2004/10/25,21.83,32.38,55.7192
2004/10/22,22.44,33.35,57.0371
2004/10/21,22.27,33.54,56.9886
2004/10/20,22.11,33.56,56.601
2004/10/19,22.39,34,57.8414
2004/10/18,22.1,33.66,56.8724
2004/10/15,22.03,33.85,56.882
2004/10/14,22.18,33.69,57.0855
2004/10/13,22.55,33.75,57.8511
2004/10/12,22.4,33.53,57.8414
2004/10/11,22.63,34.23,59.45
2004/10/8,22.75,34.3,59.3628
2004/10/7,23.01,34.82,59.9345
2004/10/6,23.16,34.67,59.7794
2004/10/5,23.13,34.81,59.7116
2004/10/4,22.88,34.65,59.1883
2004/10/1,22.73,34.02,58.5294
2004/9/30,22.02,33.1,57.3763
2004/9/29,22.22,33.71,57.8414
2004/9/28,21.91,33.36,57.2115
2004/9/27,21.72,33.59,57.2212
2004/9/24,21.87,33.79,57.7542
2004/9/23,21.76,33.6,57.8123
2004/9/22,21.93,34.25,58.5294
2004/9/21,22.12,34.78,59.169
2004/9/20,21.79,35.11,58.9461
2004/9/17,21.95,35.23,58.7523
2004/9/16,21.75,35.21,58.4131
2004/9/15,21.79,34.72,58.4906
2004/9/14,21.85,35.38,58.917
2004/9/13,21.69,35.3,59.0624
2004/9/10,21.06,34.56,57.948
2004/9/9,20.92,34.48,57.0759
2004/9/8,21.17,34.96,57.5119
2004/9/7,21.29,34.82,57.4441
2004/9/6,21.31,34.76,57.2212
2004/9/3,21,34.58,56.7851
2004/9/2,20.89,34.46,56.2328
2004/9/1,20.96,34.25,55.6417
2004/8/31,20.97,33.89,54.4885
2004/8/30,21.52,34.31,55.2735
2004/8/27,21.52,34.55,55.0797
2004/8/26,21.3,34.47,54.6533
2004/8/25,21.01,34.19,54.2172
2004/8/24,21.08,34.14,54.0234
2004/8/23,21.08,33.87,54.3335
2004/8/20,20.77,33.25,53.2869
2004/8/19,20.68,33.45,53.0544
2004/8/18,20.43,33.61,52.9187
2004/8/17,20.16,33.61,52.6183
2004/8/16,20.16,33.75,52.7734
2004/8/13,19.86,33.17,51.7462
2004/8/12,20.37,33.48,52.2113
2004/8/11,20.7,33.6,53.1513
2004/8/10,21,33.98,53.6842
2004/8/9,21,33.6,53.2966
2004/8/6,21.26,33.89,53.8005
2004/8/5,21.84,35.04,55.2541
2004/8/4,21.97,35.61,55.2056
2004/8/3,22.1,37.04,56.1068
2004/8/2,21.99,36.83,55.9615
2004/7/30,22.18,36.92,56.5041
2004/7/29,21.81,37.13,55.7289
2004/7/28,21.28,36.72,52.9575
2004/7/27,21.36,35.64,53.1997
2004/7/26,21.28,35.24,52.2792
2004/7/23,21.55,35.62,53.2869
2004/7/22,21.71,35.34,53.5389
2004/7/21,22.33,35.64,54.7502
2004/7/20,22.09,35.33,53.6164
2004/7/19,21.9,35.25,53.1804
2004/7/16,22.25,35.49,53.6939
2004/7/15,22.29,35.5,53.723
2004/7/14,22.6,35.58,55.0021
2004/7/13,22.6,35.87,54.9246
2004/7/12,22.65,35.45,54.3626
2004/7/9,22.91,35.87,54.6436
2004/7/8,22.98,35.88,55.0118
2004/7/7,22.86,35.58,55.0603
2004/7/6,23.04,35.26,55.1087
2004/7/5,23.27,35.75,55.8549
2004/7/2,23.42,35.7,55.8839
2004/7/1,23.68,36.04,56.7851
2004/6/30,23.7,36.37,57.2794
2004/6/29,23.64,36.33,57.1728
2004/6/28,23.6,36.24,57.1824
2004/6/25,23.42,35.4,56.3975
2004/6/24,23.42,35.65,56.3006
2004/6/23,22.6,35.06,54.7599
2004/6/22,22.59,34.75,53.8102
2004/6/21,22.92,35.16,55.3122
2004/6/18,22.87,35.28,55.7386
2004/6/17,22.89,35.34,55.7774
2004/6/16,23.03,35.33,56.3297
2004/6/15,22.97,35.13,56.572
2004/6/14,22.55,34.94,56.3394
2004/6/11,23.25,35.56,57.4635
2004/6/10,23.12,35.61,57.3763
2004/6/9,23,35.37,57.415
2004/6/8,23.54,35.14,58.1709
2004/6/7,23.69,35.19,57.9383
2004/6/4,23.74,34.61,56.5623
2004/6/3,23.75,34.36,55.9033
2004/6/2,23.67,34.59,55.758
2004/6/1,23.19,34.62,55.3413
2004/5/31,23.4,34.9,56.2522
2004/5/28,23.35,34.7,55.8549
2004/5/27,23.61,35,56.4847
2004/5/26,22.95,34.81,55.9615
2004/5/25,22.37,34.11,55.1572
2004/5/24,22.7,34.46,56.1456
2004/5/21,22.28,34.34,55.3316
2004/5/20,22.54,34.51,55.2831
2004/5/19,22.95,35.2,55.7386
2004/5/18,22.06,34.35,54.1688
2004/5/17,21.33,33.9,53.2482
2004/5/14,21.75,34.4,54.3044
2004/5/13,21.62,34.82,55.2347
2004/5/12,21.1,34.48,54.7599
2004/5/11,21.07,34.58,56.3588
2004/5/10,21.05,34.31,55.6126
2004/5/7,21.81,35.28,57.1534
2004/5/6,21.86,35.05,57.4247
2004/5/5,22.43,36.35,59.5566
2004/5/4,21.85,36.3,59.5953
2004/5/3,22.2,36.45,59.5953
2004/4/30,22.73,35.97,58.384
2004/4/29,22.71,36,58.917
2004/4/28,22.23,36.64,60.0798
2004/4/27,22.63,37.01,62.7059
2004/4/26,22.31,36.7,62.9676
2004/4/23,21.96,37.44,63.0354
2004/4/22,21.52,36.74,62.047
2004/4/21,21.53,35.9,61.0683
2004/4/20,21.74,35.67,61.1458
2004/4/19,21.75,35.25,60.264
2004/4/16,21.7,35.11,60.3221
2004/4/15,21.54,35.06,59.6729
2004/4/14,21.53,34.68,60.3221
2004/4/13,21.65,35.29,61.4074
2004/4/12,21.07,34.57,60.6128
2004/4/9,21.07,34.57,60.6128
2004/4/8,21.07,34.57,60.6128
2004/4/7,21.3,33.93,60.3221
2004/4/6,21.14,34.67,60.2737
2004/4/5,20.94,35.06,61.3008
2004/4/2,20.65,34.71,60.5644
2004/4/1,20.08,33.91,59.2077
2004/3/31,19.81,33.09,58.2096
2004/3/30,20.2,33.46,58.8686
2004/3/29,20.41,33.38,58.7329
2004/3/26,20.16,32.85,57.7057
2004/3/25,19.91,33,57.415
2004/3/24,19.53,32.72,55.5254
2004/3/23,19.72,32.63,55.632
2004/3/22,19.49,33.1,55.9905
2004/3/19,19.99,33.99,57.2697
2004/3/18,20.4,34.18,57.7154
2004/3/17,21.47,34.43,58.636
2004/3/16,20.95,33.45,57.2503
2004/3/15,20.94,33.37,57.008
2004/3/12,21.7,34.17,58.8395
2004/3/11,21.8,33.66,58.6263
2004/3/10,23.18,34.85,60.1961
2004/3/9,23.43,35.71,60.9229
2004/3/8,23.63,36.02,61.6787
2004/3/5,23.48,35.58,61.8726
2004/3/4,23.63,35.76,61.9113
2004/3/3,23.48,35.65,61.3493
2004/3/2,23.45,35.69,62.3958
2004/3/1,23.27,34.51,61.0683
2004/2/27,22.8,34.38,60.1283
2004/2/26,22.65,33.95,61.0101
2004/2/25,22.57,33.36,60.8066
2004/2/24,22.55,33.28,60.0023
2004/2/23,23.01,33.74,61.8144
2004/2/20,22.83,33.62,62.7253
2004/2/19,23.5,34.22,64.4502
2004/2/18,23.38,33.84,64.2951
2004/2/17,23.64,33.85,64.8669
2004/2/16,23.44,33.62,64.9638
2004/2/13,23.45,33.69,64.4405
2004/2/12,23.92,33.99,65.5936
2004/2/11,23.99,34.05,65.7293
2004/2/10,23.82,33.6,64.7312
2004/2/9,23.61,33.69,63.7428
2004/2/6,23.26,33.9,62.5024
2004/2/5,23.5,33.6,62.0373
2004/2/4,23.69,34.15,62.2117
2004/2/3,24.13,34.73,62.9579
2004/2/2,24.32,35.6,62.7447
2004/1/30,24.38,35.19,62.9772
2004/1/29,24.33,35.54,63.5199
2004/1/28,24.78,35.81,64.4502
2004/1/27,24.26,35.59,64.0626
2004/1/26,24.12,35.35,63.5974
2004/1/23,24.49,35.34,64.1788
2004/1/22,24.57,35.54,65.7777
2004/1/21,25.06,35.96,65.0994
2004/1/20,25.39,36,65.4677
2004/1/19,25.32,36.4,65.9134
2004/1/16,24.84,36.71,66.1072
2004/1/15,24.72,36.22,66.0394
2004/1/14,24.52,36.25,66.1847
2004/1/13,24.39,35.65,65.2642
2004/1/12,24.41,34.98,65.0704
2004/1/9,24.3,35.01,65.458
2004/1/8,24.45,35.33,65.4773
2004/1/7,23.8,35.5,62.7931
2004/1/6,24.06,36,62.4927
2004/1/5,23.95,37.49,62.0179
2004/1/2,23.74,37.3,62.0179
2004/1/1,23.22,36.75,61.5334
2003/12/31,23.22,36.75,61.5334
2003/12/30,23.22,36.75,61.5334
2003/12/29,23.2,36.97,61.514
2003/12/26,23,36.94,60.4771
2003/12/25,23,36.94,60.4771
2003/12/24,23,36.94,60.4771
2003/12/23,23,36.94,60.4771
2003/12/22,22.8,36.97,60.4675
2003/12/19,23,37.1,61.3008
2003/12/18,22.99,37,60.3706
2003/12/17,22.58,36.48,60.419
2003/12/16,22.35,36.94,61.8629
2003/12/15,22.39,37.06,62.2505
2003/12/12,22.26,37.05,61.6012
2003/12/11,22.12,36.98,62.0179
2003/12/10,22.28,35.9,61.4559
2003/12/9,22.61,35.71,61.5722
2003/12/8,22.68,35.97,60.6128
2003/12/5,22.89,36.36,61.388
2003/12/4,23.35,36.7,62.0664
2003/12/3,23.58,36.58,62.8416
2003/12/2,22.97,36.19,60.8357
2003/12/1,23.14,37.13,60.8551
2003/11/28,22.54,36.73,58.9752
2003/11/27,22.71,37.49,58.8686
2003/11/26,22.39,36.85,58.2871
2003/11/25,22.46,37.6,58.9848
2003/11/24,22.57,37,58.8879
2003/11/21,21.8,36.05,56.9886
2003/11/20,21.83,35.95,56.7367
2003/11/19,21.54,36.2,57.0565
2003/11/18,21.68,36.13,57.7154
2003/11/17,21.85,36.41,58.4034
2003/11/14,22.52,37.64,61.0683
2003/11/13,22.35,37.49,60.4384
2003/11/12,22.28,37.62,58.8589
2003/11/11,22.69,37.27,58.8976
2003/11/10,22.3,37.19,58.8104
2003/11/7,22.51,37.5,59.4984
2003/11/6,21.06,36.2,58.355
2003/11/5,20.8,35.26,57.822
2003/11/4,20.8,36,58.1127
2003/11/3,20.72,35.78,58.1418
2003/10/31,20.79,34.01,56.446
2003/10/30,20.58,33.96,56.4363
2003/10/29,20.19,33.59,55.506
2003/10/28,20,34.04,54.4692
2003/10/27,19.55,33.57,53.4905
2003/10/24,19.13,33.3,52.473
2003/10/23,19.05,33.88,53.1028
2003/10/22,18.89,33.94,53.6842
2003/10/21,19.66,33.99,55.4188
2003/10/20,19.37,34.59,54.9246
2003/10/17,19.2,35,54.1203
2003/10/16,19.36,35.68,54.9924
2003/10/15,19.3,35.4,55.0893
2003/10/14,19.24,35.07,54.6727
2003/10/13,19.19,35.1,54.7986
2003/10/10,18.64,34.88,53.7424
2003/10/9,18.82,35.5,54.0719
2003/10/8,18.73,35,52.1435
2003/10/7,18.29,34.28,52.2307
2003/10/6,18.35,35,52.6183
2003/10/3,19.27,34.02,52.909
2003/10/2,17.97,32.92,50.4865
2003/10/1,19.85,33.8,51.2423
2003/9/30,18.55,32.45,49.5562
2003/9/29,18.94,33.23,50.5834
2003/9/26,19.13,33.37,50.4089
2003/9/25,18.98,32.99,50.6803
2003/9/24,18.74,32.45,50.3217
2003/9/23,19.98,34.5,51.9691
2003/9/22,19.98,34.88,52.1047
2003/9/19,20.6,37.5,54.3723
2003/9/18,20.82,36.41,55.3994
2003/9/17,19.76,35.98,54.537
2003/9/16,19.85,35.6,54.0719
2003/9/15,19.82,35.43,52.9187
2003/9/12,19.3,35.08,52.6668
2003/9/11,19.84,36.25,53.9168
2003/9/10,19.78,35.37,53.1028
2003/9/9,20.15,36.5,54.692
2003/9/8,20.31,37.21,56.2037
2003/9/5,19.95,37.85,55.3316
2003/9/4,20.24,38.4,56.0584
2003/9/3,20.42,38.55,56.3975
2003/9/2,19.61,37.25,55.7095
2003/9/1,19.93,36.43,56.0584
2003/8/29,19.25,35.7,54.7405
2003/8/28,19.75,35.94,54.5564
2003/8/27,19.75,36,53.0931
2003/8/26,19.59,36.2,52.5699
2003/8/25,19.7,36.97,53.5873
2003/8/22,19.97,37.29,54.8858
2003/8/21,20.03,37.55,54.8471
2003/8/20,19.9,36.2,52.9187
2003/8/19,19.48,36,52.8218
2003/8/18,19.84,35.39,52.0175
2003/8/15,19.29,34.79,50.8741
2003/8/14,19.2,34.94,51.0679
2003/8/13,18.96,34.51,49.905
2003/8/12,19.27,33.72,48.4127
2003/8/11,19.16,33.32,47.9961
2003/8/8,19.05,33.33,47.9573
2003/8/7,19.01,33.55,47.6569
2003/8/6,20,34.05,48.3061
2003/8/5,21.35,33.81,48.5968
2003/8/4,21.04,33.83,47.967
2003/8/1,20.98,34.35,48.1123
2003/7/31,21.21,34.5,48.7422
2003/7/30,20.39,33.56,47.9864
2003/7/29,19.98,33.42,48.1608
2003/7/28,21,33.99,48.3061
2003/7/25,19.38,34.23,47.4825
2003/7/24,19.82,33.99,47.6278
2003/7/23,19.44,33.5,45.8642
2003/7/22,19.62,33.85,45.9805
2003/7/21,20.83,33.55,45.4669
2003/7/18,20.17,33.89,45.8351
2003/7/17,19.76,33.93,45.2634
2003/7/16,20.13,34.25,46.1258
2003/7/15,20.5,34.47,45.7091
2003/7/14,20.74,34.82,45.2634
2003/7/11,20.29,34.41,45.0502
2003/7/10,19.9,34.3,44.0715
2003/7/9,20.21,34.38,44.7207
2003/7/8,20.7,35.42,45.1568
2003/7/7,20.98,35.19,44.2071
2003/7/4,19.6,34.77,42.3272
2003/7/3,19.5,33.97,41.7652
2003/7/2,19.77,33.63,41.6683
2003/7/1,19.37,32.53,40.0694
2003/6/30,20.25,33.4,41.4648
2003/6/27,22,34.06,42.366
2003/6/26,20.38,33.63,41.8815
2003/6/25,20.7,32.31,41.5229
2003/6/24,19.83,32.41,41.8718
2003/6/23,21.45,31.65,41.7943
2003/6/20,19.81,32.35,42.1528
2003/6/19,20.25,31.96,42.1237
2003/6/18,20.6,33.39,42.4047
2003/6/17,20.35,32.94,42.0559
2003/6/16,19.95,32.37,41.6683
2003/6/13,18.9,31.5,40.7477
2003/6/12,19.71,31.2,41.4745
2003/6/11,19.38,31.23,41.2225
2003/6/10,19.1,30.85,41.7555
2003/6/9,18.43,30.48,41.1159
2003/6/6,18.75,31.07,42.0074
2003/6/5,18.24,29.7,40.457
2003/6/4,18.6,29.55,40.5151
2003/6/3,18.03,29.31,39.5946
2003/6/2,18.18,29.42,40.0112
2003/5/30,17.37,29.37,39.0519
2003/5/29,17.09,28,38.1798
2003/5/28,16.94,27.13,38.393
2003/5/27,16.56,27.2,38.4995
2003/5/26,16.69,26.71,37.327
2003/5/23,16.92,26.8,37.4724
2003/5/22,16.96,26.96,37.3561
2003/5/21,16.88,26.44,38.2282
2003/5/20,17.15,26.31,38.4317
2003/5/19,17.23,27.15,39.2457
2003/5/16,18.47,28.53,40.5539
2003/5/15,18.37,29.3,41.0384
2003/5/14,17.38,29.06,40.4958
2003/5/13,16.6,29.28,40.99
2003/5/12,16.91,29.46,41.5423
2003/5/9,17.14,29.72,42.7633
2003/5/8,17.21,28.5,41.9105
2003/5/7,17.48,28.1,43.6839
2003/5/6,16.55,28.86,44.837
2003/5/5,16.31,29.26,43.9358
2003/5/2,16.34,29.39,43.2284
2003/5/1,16.35,29.75,42.7924
2003/4/30,16.35,29.87,43.2866
2003/4/29,15.9,30.22,43.0055
2003/4/28,16.23,30.06,43.2381
2003/4/25,17,29.39,41.3776
2003/4/24,16.58,29.54,42.4241
2003/4/23,17,30.75,42.4241
2003/4/22,16.66,30.3,43.0249
2003/4/21,16.18,30.35,42.5598
2003/4/18,16.18,30.35,42.5598
2003/4/17,16.18,30.35,42.5598
2003/4/16,15.94,29.64,41.6683
2003/4/15,16.2,30.25,41.6683
2003/4/14,16,29.79,41.0384
2003/4/11,15.28,28.81,39.9725
2003/4/10,14.78,28.75,39.4589
2003/4/9,14.82,28.66,40.1372
2003/4/8,14.73,29,41.6004
2003/4/7,14.82,30.5,41.5229
2003/4/4,14.12,28.31,39.4104
2003/4/3,13.39,27.8,38.3058
2003/4/2,13.43,27.6,38.8387
2003/4/1,12.47,26.02,36.6293
2003/3/31,12.49,25.44,36.6293
2003/3/28,13.02,26.37,37.5499
2003/3/27,13.08,26.43,39.5946
2003/3/26,13.08,26.19,39.5364
2003/3/25,12.9,27,39.895
2003/3/24,13.06,25.85,38.955
2003/3/21,13.92,27.34,40.5151
2003/3/20,13.75,26.55,39.0325
2003/3/19,13.1,26.23,38.9259
2003/3/18,14.4,25.1,38.1798
2003/3/17,10.28,24.02,36.7165
2003/3/14,10.2,23.5,34.8948
2003/3/13,10.85,22.77,34.2746
2003/3/12,10.55,21.12,31.5419
2003/3/11,11.66,20.96,32.6757
2003/3/10,11.68,22.38,33.9645
2003/3/7,12.07,23.13,35.1079
2003/3/6,12.12,23.38,35.2242
2003/3/5,12.02,23.92,35.9995
2003/3/4,12.32,24.27,35.951
2003/3/3,12.39,26.35,36.2223
2003/2/28,12.17,25.9,35.4762
2003/2/27,12.48,25.16,35.418
2003/2/26,11.63,23.7,34.3037
2003/2/25,12.31,25.04,34.0614
2003/2/24,14.29,25.04,35.0789
2003/2/21,15.87,25.64,36.1448
2003/2/20,15.38,24.34,34.8366
2003/2/19,15.69,24.85,35.5343
2003/2/18,16.66,25.94,37.0654
2003/2/17,16.59,26.2,35.5634
2003/2/14,15.43,25.65,35.6312
2003/2/13,15.02,24.55,33.5866
2003/2/12,15.31,25.49,33.3928
2003/2/11,15.85,25.94,34.323
2003/2/10,15.19,25.55,33.7707
2003/2/7,15.08,25.89,33.7513
2003/2/6,15.3,26.83,35.0789
2003/2/5,15.85,27.56,36.3192
2003/2/4,15.58,26.77,34.5556
2003/2/3,16.25,27.65,36.3774
2003/1/31,16.23,26.87,37.5499
2003/1/30,16.28,26.7,36.0964
2003/1/29,16.4,27.3,35.9025
2003/1/28,16.54,26.5,34.6913
2003/1/27,16.48,26.31,34.4684
2003/1/24,17.22,26.19,36.0576
2003/1/23,18.12,26.5,39.7302
2003/1/22,17.83,27.81,37.1429
2003/1/21,18.8,28.55,38.2767
2003/1/20,19.34,28.29,37.7728
2003/1/17,18,27.71,37.5014
2003/1/16,20.98,28.53,41.1838
2003/1/15,20.64,28.37,41.9202
2003/1/14,20.96,29.32,42.4144
2003/1/13,20.76,29.61,41.7652
2003/1/10,21.2,29.2,41.2613
2003/1/9,21.3,28.69,41.4939
2003/1/8,21.28,28.41,40.4861
2003/1/7,22.05,30.06,43.2284
2003/1/6,22.38,30.47,43.6063
2003/1/3,21.79,30.29,41.9105
2003/1/2,21.36,30.4,50.1957
2003/1/1,20.45,28.92,39.2457
2002/12/31,20.45,28.92,39.2457
2002/12/30,20.45,28.92,39.2457
2002/12/27,19.55,27.97,38.7612
2002/12/26,20.89,29.45,40.5927
2002/12/25,20.89,29.45,40.5927
2002/12/24,20.89,29.45,40.5927
2002/12/23,21.08,29.3,40.8349
2002/12/20,21.93,29.75,40.7962
2002/12/19,20.66,29.5,40.2923
2002/12/18,21.4,29.3,39.924
2002/12/17,21.6,30.5,42.8893
2002/12/16,22.45,31.18,43.6354
2002/12/13,21.31,30.68,41.7458
2002/12/12,22.9,31.68,43.6063
2002/12/11,23,33.16,42.9765
2002/12/10,22.22,33,44.1393
2002/12/9,21.76,31.6,43.897
2002/12/6,22.55,33.3,45.0599
2002/12/5,22.3,33,45.7382
2002/12/4,23.2,34.32,48.4515
2002/12/3,23,33.1,49.1104
2002/12/2,23.55,34.28,49.7887
2002/11/29,23.06,34,47.967
2002/11/28,23.25,34.21,48.3449
2002/11/27,23.66,33.74,48.7906
2002/11/26,22.22,32.17,46.8429
2002/11/25,23.24,32.44,48.4515
2002/11/22,23.4,33.25,48.6356
2002/11/21,23.19,33.5,48.1608
2002/11/20,22.86,32.37,45.6898
2002/11/19,23.16,33.27,45.0114
2002/11/18,23.25,33.28,45.3312
2002/11/15,22.49,32.99,46.5134
2002/11/14,21.92,33.84,44.963
2002/11/13,20.25,32.5,43.1993
2002/11/12,20.95,33.42,43.3059
2002/11/11,19.44,32.52,41.5229
2002/11/8,19.46,32.11,43.4416
2002/11/7,19.45,33.15,44.43
2002/11/6,20.11,34.4,46.8623
2002/11/5,19.88,36.66,48.5484
2002/11/4,19.89,36.8,49.7597
2002/11/1,18.85,35.58,47.1239
2002/10/31,18.6,36.2,46.4165
2002/10/30,19.29,33.65,43.9939
2002/10/29,18.55,34.85,41.1838
2002/10/28,18.71,37.33,43.6257
2002/10/25,18.3,36.37,41.9202
2002/10/24,18.75,36.68,40.4764
2002/10/23,18.39,36.27,39.0519
2002/10/22,19.53,36.72,41.0869
2002/10/21,21.65,37.2,43.1218
2002/10/18,21.58,36.96,40.8446
2002/10/17,21.41,37.3,40.8446
2002/10/16,20.99,35.03,38.7612
2002/10/15,20.6,34.24,39.488
2002/10/14,18.98,32.85,35.7378
2002/10/11,19.53,33.1,36.2126
2002/10/10,18.45,30.42,33.916
2002/10/9,17.75,30.08,31.8423
2002/10/8,17.7,31,31.0574
2002/10/7,18.55,32.53,31.1931
2002/10/4,20.4,33.6,32.1718
2002/10/3,19.1,33.35,33.48
2002/10/2,18.77,34.5,34.0614
2002/10/1,19.1,33.85,33.916
2002/9/30,17,31.5,32.2978
2002/9/27,19.39,34.25,35.2339
2002/9/26,19.51,34.2,36.4355
2002/9/25,19.11,32.17,36.5324
2002/9/24,18.36,31.55,36.7068
2002/9/23,18.62,33.63,35.1758
2002/9/20,19.79,34.11,36.0964
2002/9/19,19.5,33,35.9607
2002/9/18,20.6,34.25,36.8231
2002/9/17,22,35.43,40.0888
2002/9/16,21.35,35.58,41.0384
2002/9/13,20.95,35.08,41.2904
2002/9/12,21.45,35.8,42.4532
2002/9/11,22.01,37.6,45.3506
2002/9/10,21.53,37,43.6063
2002/9/9,21.43,36.45,42.2497
2002/9/6,22.18,36.3,43.7032
2002/9/5,21.38,35.1,41.6683
2002/9/4,21.7,35.25,42.0947
2002/9/3,21.51,35.97,41.8621
2002/9/2,23.35,37.3,44.9145
2002/8/30,24.1,38.41,45.7576
2002/8/29,23.2,37.5,45.0599
2002/8/28,25,39.65,52.1823
2002/8/27,25,39.65,52.1823
2002/8/26,25,39.65,52.1823
2002/8/23,25,39.65,52.1823
2002/8/22,25,39.65,52.1823
2002/8/21,24.5,39.65,51.3586
2002/8/20,23.81,39.37,48.2189
2002/8/19,24.75,40.4,48.8391
2002/8/16,23.97,39.13,47.6278
2002/8/15,24.01,40.2,46.6006
2002/8/14,23.05,39,44.6723
2002/8/13,24.96,39.3,47.3856
2002/8/12,24.35,38.4,45.6025
2002/8/9,25.4,38.46,47.3856
2002/8/8,23.8,38.66,51.0097
2002/8/7,21.7,39.65,43.3156
2002/8/6,22.88,39.25,43.4997
2002/8/5,21.55,37,40.4085
2002/8/2,23.69,38.31,43.6548
2002/8/1,23.5,38.2,46.1743
2002/7/31,25.15,38.5,48.6937
2002/7/30,27.2,39.98,50.5349
2002/7/29,34.5,40,58.4034
2002/7/26,25.25,36.85,48.403
2002/7/25,23.69,36.2,47.967
2002/7/24,24.87,36.57,48.936
2002/7/23,25.11,36,48.4515
2002/7/22,26.65,36,50.971
2002/7/19,27.5,39.7,52.3276
2002/7/18,29.95,40.1,56.6398
2002/7/17,30.2,39.57,57.0759
2002/7/16,29.5,38.7,54.6533
2002/7/15,29.5,39.22,53.1028
2002/7/12,30.51,41.22,55.3316
2002/7/11,30.5,40.31,54.4595
2002/7/10,30.75,41.1,54.1203
2002/7/9,32.53,42.8,57.7445
2002/7/8,32.9,42.35,61.0392
2002/7/5,33.39,42.17,71.0686
2002/7/4,31.25,40.25,57.0759
2002/7/3,30.75,39.55,54.3141
2002/7/2,31.85,40.1,55.6611
2002/7/1,32.55,41.15,58.6263
2002/6/28,32.97,41.02,58.8976
2002/6/27,37,40.11,56.6882
2002/6/26,31,40.5,52.8121
2002/6/25,31.1,39.9,56.7076
2002/6/24,31.28,37.3,54.4595
2002/6/21,35.31,35.86,60.6613
2002/6/20,31.4,39.95,56.8627
2002/6/19,32.1,41.85,58.1418
2002/6/18,32.73,42.45,59.4597
2002/6/17,33.25,42.22,59.9829
2002/6/14,31.57,39.36,56.8142
2002/6/13,32.8,42.05,59.3531
